date,store_id,product_id,units_sold,price,discount,promotion,store_type,product_category,inventory
2026-07-21,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,386
2026-07-22,STORE_17,P002,49,250.0,15,1,High_Volume,Electronics,354
2026-07-23,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,340
2026-07-24,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,326
2026-07-25,STORE_17,P002,58,250.0,0,0,High_Volume,Electronics,297
2026-07-26,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,272
2026-07-27,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,266
2026-07-28,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,235
2026-07-29,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,215
2026-07-30,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,495
2026-07-31,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,482
2026-08-01,STORE_17,P002,55,250.0,0,0,High_Volume,Electronics,484
2026-08-02,STORE_17,P002,59,250.0,0,0,High_Volume,Electronics,456
2026-08-03,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,439
2026-08-04,STORE_17,P002,28,250.0,0,0,High_Volume,Electronics,425
2026-08-05,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,409
2026-08-06,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,372
2026-08-07,STORE_17,P002,57,250.0,0,1,High_Volume,Electronics,359
2026-08-08,STORE_17,P002,54,250.0,0,0,High_Volume,Electronics,340
2026-08-09,STORE_17,P002,79,250.0,10,1,High_Volume,Electronics,325
2026-08-10,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,304
2026-08-11,STORE_17,P002,42,250.0,0,0,High_Volume,Electronics,274
2026-08-12,STORE_17,P002,39,250.0,0,0,High_Volume,Electronics,261
2026-08-13,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,244
2026-08-14,STORE_17,P002,35,250.0,0,0,High_Volume,Electronics,228
2026-08-15,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,491
2026-08-16,STORE_17,P002,57,250.0,0,0,High_Volume,Electronics,487
2026-08-17,STORE_17,P002,43,250.0,0,0,High_Volume,Electronics,459
2026-08-18,STORE_17,P002,40,250.0,0,0,High_Volume,Electronics,441
2026-08-19,STORE_17,P002,44,250.0,0,0,High_Volume,Electronics,416
2026-08-20,STORE_17,P002,46,250.0,0,0,High_Volume,Electronics,408
2026-08-21,STORE_17,P002,47,250.0,0,0,High_Volume,Electronics,389
2026-08-22,STORE_17,P002,50,250.0,0,0,High_Volume,Electronics,353
2026-08-23,STORE_17,P002,45,250.0,0,0,High_Volume,Electronics,337
2026-08-24,STORE_17,P002,36,250.0,0,0,High_Volume,Electronics,320
2026-08-25,STORE_17,P002,41,250.0,0,0,High_Volume,Electronics,295
2026-01-01,STORE_17,PRODUCT_A,76,45.0,0,0,High_Volume,Apparel,482
2026-01-02,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,464
2026-01-03,STORE_17,PRODUCT_A,98,45.0,0,0,High_Volume,Apparel,443
2026-01-04,STORE_17,PRODUCT_A,99,45.0,0,0,High_Volume,Apparel,426
2026-01-05,STORE_17,PRODUCT_A,80,45.0,0,0,High_Volume,Apparel,407
2026-01-06,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,375
2026-01-07,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,350
2026-01-08,STORE_17,PRODUCT_A,113,45.0,0,1,High_Volume,Apparel,340
2026-01-09,STORE_17,PRODUCT_A,79,45.0,0,0,High_Volume,Apparel,311
2026-01-10,STORE_17,PRODUCT_A,112,45.0,0,0,High_Volume,Apparel,299
2026-01-11,STORE_17,PRODUCT_A,92,45.0,0,0,High_Volume,Apparel,277
2026-01-12,STORE_17,PRODUCT_A,72,45.0,0,0,High_Volume,Apparel,262
2026-01-13,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,237
2026-01-14,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,224
2026-01-15,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,497
2026-01-16,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,476
2026-01-17,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,453
2026-01-18,STORE_17,PRODUCT_A,102,45.0,0,0,High_Volume,Apparel,441
2026-01-19,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,412
2026-01-20,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,404
2026-01-21,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,380
2026-01-22,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,356
2026-01-23,STORE_17,PRODUCT_A,80,45.0,0,0,High_Volume,Apparel,348
2026-01-24,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,325
2026-01-25,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,309
2026-01-26,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,288
2026-01-27,STORE_17,PRODUCT_A,104,45.0,0,1,High_Volume,Apparel,253
2026-01-28,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,244
2026-01-29,STORE_17,PRODUCT_A,125,45.0,15,1,High_Volume,Apparel,214
2026-01-30,STORE_17,PRODUCT_A,89,45.0,10,1,High_Volume,Apparel,491
2026-01-31,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,481
2026-02-01,STORE_17,PRODUCT_A,107,45.0,0,0,High_Volume,Apparel,471
2026-02-02,STORE_17,PRODUCT_A,127,45.0,0,1,High_Volume,Apparel,457
2026-02-03,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,430
2026-02-04,STORE_17,PRODUCT_A,111,45.0,0,1,High_Volume,Apparel,410
2026-02-05,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,390
2026-02-06,STORE_17,PRODUCT_A,79,45.0,0,0,High_Volume,Apparel,378
2026-02-07,STORE_17,PRODUCT_A,100,45.0,0,0,High_Volume,Apparel,352
2026-02-08,STORE_17,PRODUCT_A,133,45.0,10,1,High_Volume,Apparel,343
2026-02-09,STORE_17,PRODUCT_A,76,45.0,0,0,High_Volume,Apparel,323
2026-02-10,STORE_17,PRODUCT_A,77,45.0,0,0,High_Volume,Apparel,297
2026-02-11,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,277
2026-02-12,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,250
2026-02-13,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,249
2026-02-14,STORE_17,PRODUCT_A,92,45.0,0,0,High_Volume,Apparel,226
2026-02-15,STORE_17,PRODUCT_A,90,45.0,0,0,High_Volume,Apparel,494
2026-02-16,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,470
2026-02-17,STORE_17,PRODUCT_A,104,45.0,0,0,High_Volume,Apparel,464
2026-02-18,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,446
2026-02-19,STORE_17,PRODUCT_A,66,45.0,0,0,High_Volume,Apparel,420
2026-02-20,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,403
2026-02-21,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,377
2026-02-22,STORE_17,PRODUCT_A,102,45.0,0,0,High_Volume,Apparel,361
2026-02-23,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,342
2026-02-24,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,329
2026-02-25,STORE_17,PRODUCT_A,89,45.0,0,0,High_Volume,Apparel,300
2026-02-26,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,285
2026-02-27,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,258
2026-02-28,STORE_17,PRODUCT_A,101,45.0,0,0,High_Volume,Apparel,233
2026-03-01,STORE_17,PRODUCT_A,128,45.0,15,1,High_Volume,Apparel,471
2026-03-02,STORE_17,PRODUCT_A,103,45.0,0,0,High_Volume,Apparel,464
2026-03-03,STORE_17,PRODUCT_A,76,45.0,0,0,High_Volume,Apparel,444
2026-03-04,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,417
2026-03-05,STORE_17,PRODUCT_A,90,45.0,0,0,High_Volume,Apparel,403
2026-03-06,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,380
2026-03-07,STORE_17,PRODUCT_A,107,45.0,0,0,High_Volume,Apparel,352
2026-03-08,STORE_17,PRODUCT_A,127,45.0,10,1,High_Volume,Apparel,336
2026-03-09,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,327
2026-03-10,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,290
2026-03-11,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,279
2026-03-12,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,257
2026-03-13,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,239
2026-03-14,STORE_17,PRODUCT_A,111,45.0,0,0,High_Volume,Apparel,227
2026-03-15,STORE_17,PRODUCT_A,126,45.0,0,1,High_Volume,Apparel,508
2026-03-16,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,478
2026-03-17,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,461
2026-03-18,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,436
2026-03-19,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,421
2026-03-20,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,395
2026-03-21,STORE_17,PRODUCT_A,130,45.0,0,1,High_Volume,Apparel,372
2026-03-22,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,354
2026-03-23,STORE_17,PRODUCT_A,111,45.0,10,1,High_Volume,Apparel,349
2026-03-24,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,329
2026-03-25,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,298
2026-03-26,STORE_17,PRODUCT_A,118,45.0,15,1,High_Volume,Apparel,277
2026-03-27,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,268
2026-03-28,STORE_17,PRODUCT_A,92,45.0,0,0,High_Volume,Apparel,241
2026-03-29,STORE_17,PRODUCT_A,140,45.0,20,1,High_Volume,Apparel,226
2026-03-30,STORE_17,PRODUCT_A,105,45.0,0,0,High_Volume,Apparel,492
2026-03-31,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,489
2026-04-01,STORE_17,PRODUCT_A,92,45.0,0,0,High_Volume,Apparel,486
2026-04-02,STORE_17,PRODUCT_A,102,45.0,0,1,High_Volume,Apparel,467
2026-04-03,STORE_17,PRODUCT_A,103,45.0,0,1,High_Volume,Apparel,440
2026-04-04,STORE_17,PRODUCT_A,105,45.0,0,0,High_Volume,Apparel,418
2026-04-05,STORE_17,PRODUCT_A,100,45.0,0,0,High_Volume,Apparel,397
2026-04-06,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,381
2026-04-07,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,368
2026-04-08,STORE_17,PRODUCT_A,105,45.0,0,0,High_Volume,Apparel,344
2026-04-09,STORE_17,PRODUCT_A,90,45.0,0,0,High_Volume,Apparel,325
2026-04-10,STORE_17,PRODUCT_A,110,45.0,0,1,High_Volume,Apparel,306
2026-04-11,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,270
2026-04-12,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,254
2026-04-13,STORE_17,PRODUCT_A,110,45.0,0,1,High_Volume,Apparel,236
2026-04-14,STORE_17,PRODUCT_A,76,45.0,0,0,High_Volume,Apparel,220
2026-04-15,STORE_17,PRODUCT_A,75,45.0,0,0,High_Volume,Apparel,502
2026-04-16,STORE_17,PRODUCT_A,117,45.0,0,1,High_Volume,Apparel,476
2026-04-17,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,456
2026-04-18,STORE_17,PRODUCT_A,130,45.0,0,1,High_Volume,Apparel,436
2026-04-19,STORE_17,PRODUCT_A,104,45.0,0,0,High_Volume,Apparel,416
2026-04-20,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,406
2026-04-21,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,377
2026-04-22,STORE_17,PRODUCT_A,111,45.0,0,1,High_Volume,Apparel,360
2026-04-23,STORE_17,PRODUCT_A,110,45.0,0,1,High_Volume,Apparel,335
2026-04-24,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,320
2026-04-25,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,306
2026-04-26,STORE_17,PRODUCT_A,103,45.0,0,0,High_Volume,Apparel,276
2026-04-27,STORE_17,PRODUCT_A,101,45.0,0,1,High_Volume,Apparel,259
2026-04-28,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,230
2026-04-29,STORE_17,PRODUCT_A,70,45.0,0,0,High_Volume,Apparel,212
2026-04-30,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,503
2026-05-01,STORE_17,PRODUCT_A,90,45.0,0,0,High_Volume,Apparel,486
2026-05-02,STORE_17,PRODUCT_A,98,45.0,0,0,High_Volume,Apparel,451
2026-05-03,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,449
2026-05-04,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,414
2026-05-05,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,390
2026-05-06,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,373
2026-05-07,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,357
2026-05-08,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,348
2026-05-09,STORE_17,PRODUCT_A,127,45.0,10,1,High_Volume,Apparel,323
2026-05-10,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,302
2026-05-11,STORE_17,PRODUCT_A,89,45.0,0,0,High_Volume,Apparel,283
2026-05-12,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,264
2026-05-13,STORE_17,PRODUCT_A,66,45.0,0,0,High_Volume,Apparel,243
2026-05-14,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,221
2026-05-15,STORE_17,PRODUCT_A,129,45.0,0,1,High_Volume,Apparel,509
2026-05-16,STORE_17,PRODUCT_A,106,45.0,0,0,High_Volume,Apparel,471
2026-05-17,STORE_17,PRODUCT_A,100,45.0,0,0,High_Volume,Apparel,461
2026-05-18,STORE_17,PRODUCT_A,77,45.0,0,0,High_Volume,Apparel,442
2026-05-19,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,418
2026-05-20,STORE_17,PRODUCT_A,101,45.0,0,0,High_Volume,Apparel,404
2026-05-21,STORE_17,PRODUCT_A,81,45.0,0,0,High_Volume,Apparel,375
2026-05-22,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,359
2026-05-23,STORE_17,PRODUCT_A,99,45.0,0,0,High_Volume,Apparel,347
2026-05-24,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,320
2026-05-25,STORE_17,PRODUCT_A,110,45.0,0,1,High_Volume,Apparel,298
2026-05-26,STORE_17,PRODUCT_A,79,45.0,0,0,High_Volume,Apparel,271
2026-05-27,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,252
2026-05-28,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,240
2026-05-29,STORE_17,PRODUCT_A,91,45.0,0,0,High_Volume,Apparel,216
2026-05-30,STORE_17,PRODUCT_A,103,45.0,0,0,High_Volume,Apparel,507
2026-05-31,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,471
2026-06-01,STORE_17,PRODUCT_A,80,45.0,0,0,High_Volume,Apparel,476
2026-06-02,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,451
2026-06-03,STORE_17,PRODUCT_A,80,45.0,0,0,High_Volume,Apparel,448
2026-06-04,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,413
2026-06-05,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,409
2026-06-06,STORE_17,PRODUCT_A,98,45.0,0,0,High_Volume,Apparel,383
2026-06-07,STORE_17,PRODUCT_A,119,45.0,0,1,High_Volume,Apparel,362
2026-06-08,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,331
2026-06-09,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,323
2026-06-10,STORE_17,PRODUCT_A,110,45.0,10,1,High_Volume,Apparel,306
2026-06-11,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,276
2026-06-12,STORE_17,PRODUCT_A,77,45.0,0,0,High_Volume,Apparel,259
2026-06-13,STORE_17,PRODUCT_A,105,45.0,0,0,High_Volume,Apparel,243
2026-06-14,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,219
2026-06-15,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,508
2026-06-16,STORE_17,PRODUCT_A,73,45.0,0,0,High_Volume,Apparel,486
2026-06-17,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,456
2026-06-18,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,443
2026-06-19,STORE_17,PRODUCT_A,99,45.0,15,1,High_Volume,Apparel,428
2026-06-20,STORE_17,PRODUCT_A,106,45.0,0,0,High_Volume,Apparel,401
2026-06-21,STORE_17,PRODUCT_A,93,45.0,0,0,High_Volume,Apparel,376
2026-06-22,STORE_17,PRODUCT_A,84,45.0,0,0,High_Volume,Apparel,356
2026-06-23,STORE_17,PRODUCT_A,79,45.0,0,0,High_Volume,Apparel,345
2026-06-24,STORE_17,PRODUCT_A,100,45.0,0,0,High_Volume,Apparel,317
2026-06-25,STORE_17,PRODUCT_A,74,45.0,0,0,High_Volume,Apparel,290
2026-06-26,STORE_17,PRODUCT_A,101,45.0,0,1,High_Volume,Apparel,274
2026-06-27,STORE_17,PRODUCT_A,98,45.0,0,0,High_Volume,Apparel,262
2026-06-28,STORE_17,PRODUCT_A,108,45.0,0,0,High_Volume,Apparel,239
2026-06-29,STORE_17,PRODUCT_A,111,45.0,0,1,High_Volume,Apparel,224
2026-06-30,STORE_17,PRODUCT_A,113,45.0,0,1,High_Volume,Apparel,498
2026-07-01,STORE_17,PRODUCT_A,72,45.0,0,0,High_Volume,Apparel,481
2026-07-02,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,458
2026-07-03,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,446
2026-07-04,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,411
2026-07-05,STORE_17,PRODUCT_A,101,45.0,0,0,High_Volume,Apparel,403
2026-07-06,STORE_17,PRODUCT_A,74,45.0,0,0,High_Volume,Apparel,373
2026-07-07,STORE_17,PRODUCT_A,90,45.0,0,0,High_Volume,Apparel,353
2026-07-08,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,337
2026-07-09,STORE_17,PRODUCT_A,76,45.0,0,0,High_Volume,Apparel,314
2026-07-10,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,290
2026-07-11,STORE_17,PRODUCT_A,83,45.0,0,0,High_Volume,Apparel,289
2026-07-12,STORE_17,PRODUCT_A,128,45.0,15,1,High_Volume,Apparel,251
2026-07-13,STORE_17,PRODUCT_A,87,45.0,0,0,High_Volume,Apparel,239
2026-07-14,STORE_17,PRODUCT_A,72,45.0,0,0,High_Volume,Apparel,225
2026-07-15,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,505
2026-07-16,STORE_17,PRODUCT_A,99,45.0,0,0,High_Volume,Apparel,472
2026-07-17,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,466
2026-07-18,STORE_17,PRODUCT_A,86,45.0,0,0,High_Volume,Apparel,447
2026-07-19,STORE_17,PRODUCT_A,94,45.0,0,0,High_Volume,Apparel,426
2026-07-20,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,390
2026-07-21,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,372
2026-07-22,STORE_17,PRODUCT_A,105,45.0,0,0,High_Volume,Apparel,360
2026-07-23,STORE_17,PRODUCT_A,68,45.0,0,0,High_Volume,Apparel,335
2026-07-24,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,325
2026-07-25,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,297
2026-07-26,STORE_17,PRODUCT_A,131,45.0,0,1,High_Volume,Apparel,283
2026-07-27,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,268
2026-07-28,STORE_17,PRODUCT_A,77,45.0,0,0,High_Volume,Apparel,249
2026-07-29,STORE_17,PRODUCT_A,88,45.0,0,0,High_Volume,Apparel,227
2026-07-30,STORE_17,PRODUCT_A,75,45.0,0,0,High_Volume,Apparel,495
2026-07-31,STORE_17,PRODUCT_A,68,45.0,0,0,High_Volume,Apparel,484
2026-08-01,STORE_17,PRODUCT_A,133,45.0,15,1,High_Volume,Apparel,477
2026-08-02,STORE_17,PRODUCT_A,89,45.0,0,0,High_Volume,Apparel,456
2026-08-03,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,444
2026-08-04,STORE_17,PRODUCT_A,79,45.0,0,0,High_Volume,Apparel,411
2026-08-05,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,398
2026-08-06,STORE_17,PRODUCT_A,80,45.0,0,0,High_Volume,Apparel,371
2026-08-07,STORE_17,PRODUCT_A,106,45.0,0,1,High_Volume,Apparel,357
2026-08-08,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,334
2026-08-09,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,312
2026-08-10,STORE_17,PRODUCT_A,102,45.0,0,1,High_Volume,Apparel,303
2026-08-11,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,271
2026-08-12,STORE_17,PRODUCT_A,82,45.0,0,0,High_Volume,Apparel,258
2026-08-13,STORE_17,PRODUCT_A,109,45.0,15,1,High_Volume,Apparel,237
2026-08-14,STORE_17,PRODUCT_A,66,45.0,0,0,High_Volume,Apparel,227
2026-08-15,STORE_17,PRODUCT_A,95,45.0,0,0,High_Volume,Apparel,497
2026-08-16,STORE_17,PRODUCT_A,96,45.0,0,0,High_Volume,Apparel,472
2026-08-17,STORE_17,PRODUCT_A,75,45.0,0,0,High_Volume,Apparel,463
2026-08-18,STORE_17,PRODUCT_A,104,45.0,0,1,High_Volume,Apparel,441
2026-08-19,STORE_17,PRODUCT_A,105,45.0,0,1,High_Volume,Apparel,420
2026-08-20,STORE_17,PRODUCT_A,78,45.0,0,0,High_Volume,Apparel,393
2026-08-21,STORE_17,PRODUCT_A,115,45.0,0,1,High_Volume,Apparel,385
2026-08-22,STORE_17,PRODUCT_A,99,45.0,0,0,High_Volume,Apparel,369
2026-08-23,STORE_17,PRODUCT_A,97,45.0,0,0,High_Volume,Apparel,338
2026-08-24,STORE_17,PRODUCT_A,85,45.0,0,0,High_Volume,Apparel,318
2026-08-25,STORE_17,PRODUCT_A,74,45.0,0,0,High_Volume,Apparel,302
